user1_id,user2_id,match_percentage
USER_046,USER_076,23
USER_046,USER_077,1
USER_046,USER_078,1
USER_046,USER_079,19
USER_046,USER_080,1
USER_046,USER_081,1
USER_046,USER_082,5
USER_046,USER_083,98
USER_046,USER_084,11
USER_046,USER_085,1
USER_046,USER_086,3
USER_046,USER_087,97
USER_046,USER_088,1
USER_046,USER_089,95
USER_046,USER_090,1
USER_046,USER_091,0
USER_046,USER_092,5
USER_046,USER_093,99
USER_046,USER_094,0
USER_046,USER_095,98
USER_046,USER_096,15
USER_046,USER_097,0
USER_046,USER_098,98
USER_046,USER_099,26
USER_046,USER_100,21
USER_047,USER_048,99
USER_047,USER_049,18
USER_047,USER_050,54
USER_047,USER_051,27
USER_047,USER_052,26
USER_047,USER_053,92
USER_047,USER_054,4
USER_047,USER_055,7
USER_047,USER_056,70
USER_047,USER_057,0
USER_047,USER_058,56
USER_047,USER_059,51
USER_047,USER_060,18
USER_047,USER_061,77
USER_047,USER_062,4
USER_047,USER_063,64
USER_047,USER_064,98
USER_047,USER_065,86
USER_047,USER_066,1
USER_047,USER_067,73
USER_047,USER_068,99
USER_047,USER_069,0
USER_047,USER_070,0
USER_047,USER_071,3
USER_047,USER_072,5
USER_047,USER_073,96
USER_047,USER_074,1
USER_047,USER_075,98
USER_047,USER_076,68
USER_047,USER_077,3
USER_047,USER_078,86
USER_047,USER_079,96
USER_047,USER_080,5
USER_047,USER_081,3
USER_047,USER_082,91
USER_047,USER_083,24
USER_047,USER_084,94
USER_047,USER_085,0
USER_047,USER_086,0
USER_047,USER_087,10
USER_047,USER_088,3
USER_047,USER_089,46
USER_047,USER_090,90
USER_047,USER_091,2
USER_047,USER_092,1
USER_047,USER_093,11
USER_047,USER_094,43
USER_047,USER_095,4
USER_047,USER_096,62
USER_047,USER_097,6
USER_047,USER_098,5
USER_047,USER_099,58
USER_047,USER_100,80
USER_048,USER_049,22
USER_048,USER_050,87
USER_048,USER_051,3
USER_048,USER_052,50
USER_048,USER_053,91
USER_048,USER_054,13
USER_048,USER_055,10
USER_048,USER_056,98
USER_048,USER_057,0
USER_048,USER_058,78
USER_048,USER_059,48
USER_048,USER_060,26
USER_048,USER_061,97
USER_048,USER_062,17
USER_048,USER_063,76
USER_048,USER_064,96
USER_048,USER_065,96
USER_048,USER_066,2
USER_048,USER_067,95
USER_048,USER_068,98
USER_048,USER_069,0
USER_048,USER_070,0
USER_048,USER_071,17
USER_048,USER_072,26
USER_048,USER_073,34
USER_048,USER_074,0
USER_048,USER_075,91
USER_048,USER_076,96
USER_048,USER_077,10
USER_048,USER_078,95
USER_048,USER_079,93
USER_048,USER_080,0
USER_048,USER_081,2
USER_048,USER_082,93
USER_048,USER_083,44
USER_048,USER_084,75
USER_048,USER_085,1
USER_048,USER_086,0
USER_048,USER_087,82
USER_048,USER_088,25
USER_048,USER_089,26
USER_048,USER_090,94
USER_048,USER_091,14
USER_048,USER_092,1
USER_048,USER_093,49
USER_048,USER_094,80
USER_048,USER_095,33
USER_048,USER_096,92
USER_048,USER_097,13
USER_048,USER_098,42
USER_048,USER_099,85
USER_048,USER_100,70
USER_049,USER_050,98
USER_049,USER_051,1
USER_049,USER_052,99
USER_049,USER_053,82
USER_049,USER_054,11
USER_049,USER_055,33
USER_049,USER_056,78
USER_049,USER_057,3
USER_049,USER_058,89
USER_049,USER_059,86
USER_049,USER_060,98
USER_049,USER_061,95
USER_049,USER_062,1
USER_049,USER_063,84
USER_049,USER_064,50
USER_049,USER_065,94
USER_049,USER_066,1
USER_049,USER_067,35
USER_049,USER_068,65
USER_049,USER_069,8
USER_049,USER_070,1
USER_049,USER_071,1
USER_049,USER_072,0
USER_049,USER_073,0
USER_049,USER_074,1
USER_049,USER_075,46
USER_049,USER_076,94
USER_049,USER_077,54
USER_049,USER_078,93
USER_049,USER_079,93
USER_049,USER_080,13
USER_049,USER_081,8
USER_049,USER_082,97
USER_049,USER_083,82
USER_049,USER_084,91
USER_049,USER_085,3
USER_049,USER_086,25
USER_049,USER_087,91
USER_049,USER_088,1
USER_049,USER_089,89
USER_049,USER_090,87
USER_049,USER_091,0
USER_049,USER_092,3
USER_049,USER_093,98
USER_049,USER_094,1
USER_049,USER_095,16
USER_049,USER_096,98
USER_049,USER_097,3
USER_049,USER_098,89
USER_049,USER_099,94
USER_049,USER_100,95
USER_050,USER_051,41
USER_050,USER_052,91
USER_050,USER_053,90
USER_050,USER_054,1
USER_050,USER_055,47
USER_050,USER_056,95
USER_050,USER_057,12
USER_050,USER_058,98
USER_050,USER_059,89
USER_050,USER_060,99
USER_050,USER_061,100
USER_050,USER_062,48
USER_050,USER_063,64
USER_050,USER_064,80
USER_050,USER_065,92
USER_050,USER_066,4
USER_050,USER_067,28
USER_050,USER_068,94
USER_050,USER_069,0
USER_050,USER_070,3
USER_050,USER_071,7
USER_050,USER_072,0
USER_050,USER_073,0
USER_050,USER_074,15
USER_050,USER_075,36
USER_050,USER_076,90
USER_050,USER_077,6
USER_050,USER_078,89
USER_050,USER_079,97
USER_050,USER_080,16
USER_050,USER_081,20
USER_050,USER_082,90
USER_050,USER_083,93
USER_050,USER_084,93
USER_050,USER_085,5
USER_050,USER_086,0
USER_050,USER_087,91
USER_050,USER_088,13
USER_050,USER_089,86
USER_050,USER_090,90
USER_050,USER_091,1
USER_050,USER_092,67
USER_050,USER_093,63
USER_050,USER_094,1
USER_050,USER_095,90
USER_050,USER_096,99
USER_050,USER_097,41
USER_050,USER_098,92
USER_050,USER_099,69
USER_050,USER_100,97
USER_051,USER_052,0
USER_051,USER_053,57
USER_051,USER_054,67
USER_051,USER_055,1
USER_051,USER_056,3
USER_051,USER_057,50
USER_051,USER_058,2
USER_051,USER_059,13
USER_051,USER_060,6
USER_051,USER_061,5
USER_051,USER_062,99
USER_051,USER_063,4
USER_051,USER_064,9
USER_051,USER_065,2
USER_051,USER_066,93
USER_051,USER_067,0
USER_051,USER_068,62
USER_051,USER_069,59
USER_051,USER_070,9
USER_051,USER_071,99
USER_051,USER_072,87
USER_051,USER_073,97
USER_051,USER_074,96
USER_051,USER_075,3
USER_051,USER_076,3
USER_051,USER_077,96
USER_051,USER_078,5
USER_051,USER_079,36
USER_051,USER_080,99
USER_051,USER_081,93
USER_051,USER_082,2
USER_051,USER_083,4
USER_051,USER_084,33
USER_051,USER_085,92
USER_051,USER_086,75
USER_051,USER_087,4
USER_051,USER_088,98
USER_051,USER_089,2
USER_051,USER_090,8
USER_051,USER_091,86
USER_051,USER_092,95
USER_051,USER_093,0
USER_051,USER_094,90
USER_051,USER_095,1
USER_051,USER_096,24
USER_051,USER_097,95
USER_051,USER_098,0
USER_051,USER_099,2
USER_051,USER_100,2
USER_052,USER_053,33
USER_052,USER_054,0
USER_052,USER_055,92
USER_052,USER_056,34
USER_052,USER_057,16
USER_052,USER_058,73
USER_052,USER_059,26
USER_052,USER_060,88
USER_052,USER_061,95
USER_052,USER_062,1
USER_052,USER_063,66
USER_052,USER_064,7
USER_052,USER_065,85
USER_052,USER_066,1
USER_052,USER_067,19
USER_052,USER_068,79
USER_052,USER_069,15
USER_052,USER_070,1
USER_052,USER_071,0
USER_052,USER_072,0
USER_052,USER_073,0
USER_052,USER_074,1
USER_052,USER_075,47
USER_052,USER_076,78
USER_052,USER_077,3
USER_052,USER_078,35
USER_052,USER_079,95
USER_052,USER_080,7
USER_052,USER_081,1
USER_052,USER_082,86
USER_052,USER_083,79
USER_052,USER_084,87
USER_052,USER_085,14
USER_052,USER_086,5
USER_052,USER_087,67
USER_052,USER_088,0
USER_052,USER_089,78
USER_052,USER_090,12
USER_052,USER_091,0
USER_052,USER_092,1
USER_052,USER_093,100
USER_052,USER_094,1
USER_052,USER_095,90
USER_052,USER_096,84
USER_052,USER_097,1
USER_052,USER_098,99
USER_052,USER_099,62
USER_052,USER_100,96
USER_053,USER_054,3
USER_053,USER_055,5
USER_053,USER_056,96
USER_053,USER_057,0
USER_053,USER_058,47
USER_053,USER_059,100
USER_053,USER_060,94
USER_053,USER_061,55
USER_053,USER_062,12
USER_053,USER_063,89
USER_053,USER_064,90
USER_053,USER_065,97
USER_053,USER_066,13
USER_053,USER_067,20
USER_053,USER_068,93
USER_053,USER_069,2
USER_053,USER_070,0
USER_053,USER_071,11
USER_053,USER_072,4
USER_053,USER_073,7
USER_053,USER_074,2
USER_053,USER_075,97
USER_053,USER_076,97
USER_053,USER_077,27
USER_053,USER_078,97
USER_053,USER_079,91
USER_053,USER_080,7
USER_053,USER_081,1
USER_053,USER_082,97
USER_053,USER_083,89
USER_053,USER_084,93
USER_053,USER_085,0
USER_053,USER_086,2
USER_053,USER_087,95
USER_053,USER_088,48
USER_053,USER_089,85
USER_053,USER_090,97
USER_053,USER_091,2
USER_053,USER_092,1
USER_053,USER_093,13
USER_053,USER_094,6
USER_053,USER_095,12
USER_053,USER_096,99
USER_053,USER_097,1
USER_053,USER_098,33
USER_053,USER_099,94
USER_053,USER_100,45
USER_054,USER_055,0
USER_054,USER_056,28
USER_054,USER_057,1
USER_054,USER_058,0
USER_054,USER_059,5
USER_054,USER_060,0
USER_054,USER_061,1
USER_054,USER_062,28
USER_054,USER_063,4
USER_054,USER_064,8
USER_054,USER_065,32
USER_054,USER_066,64
USER_054,USER_067,25
USER_054,USER_068,3
USER_054,USER_069,37
USER_054,USER_070,1
USER_054,USER_071,55
USER_054,USER_072,73
USER_054,USER_073,87
USER_054,USER_074,3
USER_054,USER_075,34
USER_054,USER_076,11
USER_054,USER_077,98
USER_054,USER_078,4
USER_054,USER_079,0
USER_054,USER_080,18
USER_054,USER_081,16
USER_054,USER_082,69
USER_054,USER_083,0
USER_054,USER_084,0
USER_054,USER_085,72
USER_054,USER_086,70
USER_054,USER_087,2
USER_054,USER_088,64
USER_054,USER_089,0
USER_054,USER_090,11
USER_054,USER_091,87
USER_054,USER_092,5
USER_054,USER_093,0
USER_054,USER_094,93
USER_054,USER_095,0
USER_054,USER_096,7
USER_054,USER_097,88
USER_054,USER_098,0
USER_054,USER_099,14
USER_054,USER_100,0
USER_055,USER_056,2
USER_055,USER_057,50
USER_055,USER_058,95
USER_055,USER_059,1
USER_055,USER_060,23
USER_055,USER_061,91
USER_055,USER_062,1
USER_055,USER_063,85
USER_055,USER_064,1
USER_055,USER_065,4
USER_055,USER_066,0
USER_055,USER_067,37
USER_055,USER_068,68
USER_055,USER_069,6
USER_055,USER_070,8
USER_055,USER_071,2
USER_055,USER_072,0
USER_055,USER_073,0
USER_055,USER_074,8
USER_055,USER_075,5
USER_055,USER_076,16
USER_055,USER_077,0
USER_055,USER_078,18
USER_055,USER_079,93
USER_055,USER_080,2
USER_055,USER_081,3
USER_055,USER_082,2
USER_055,USER_083,96
USER_055,USER_084,41
USER_055,USER_085,10
USER_055,USER_086,1
USER_055,USER_087,18
USER_055,USER_088,0
USER_055,USER_089,96
USER_055,USER_090,5
USER_055,USER_091,1
USER_055,USER_092,15
USER_055,USER_093,96
USER_055,USER_094,0
USER_055,USER_095,99
USER_055,USER_096,17
USER_055,USER_097,0
USER_055,USER_098,99
USER_055,USER_099,42
USER_055,USER_100,71
USER_056,USER_057,1
USER_056,USER_058,35
USER_056,USER_059,97
USER_056,USER_060,85
USER_056,USER_061,87
USER_056,USER_062,6
USER_056,USER_063,79
USER_056,USER_064,70
USER_056,USER_065,99
USER_056,USER_066,55
USER_056,USER_067,97
USER_056,USER_068,50
USER_056,USER_069,0
USER_056,USER_070,0
USER_056,USER_071,12
USER_056,USER_072,77
USER_056,USER_073,1
USER_056,USER_074,1
USER_056,USER_075,84
USER_056,USER_076,99
USER_056,USER_077,29
USER_056,USER_078,81
USER_056,USER_079,52
USER_056,USER_080,0
USER_056,USER_081,0
USER_056,USER_082,98
USER_056,USER_083,62
USER_056,USER_084,11
USER_056,USER_085,0
USER_056,USER_086,0
USER_056,USER_087,93
USER_056,USER_088,8
USER_056,USER_089,33
USER_056,USER_090,91
USER_056,USER_091,40
USER_056,USER_092,0
USER_056,USER_093,30
USER_056,USER_094,13
USER_056,USER_095,50
USER_056,USER_096,98
USER_056,USER_097,1
USER_056,USER_098,22
USER_056,USER_099,98
USER_056,USER_100,17
USER_057,USER_058,27
USER_057,USER_059,0
USER_057,USER_060,12
USER_057,USER_061,5
USER_057,USER_062,91
USER_057,USER_063,0
USER_057,USER_064,0
USER_057,USER_065,0
USER_057,USER_066,73
USER_057,USER_067,0
USER_057,USER_068,0
USER_057,USER_069,38
USER_057,USER_070,100
USER_057,USER_071,45
USER_057,USER_072,37
USER_057,USER_073,2
USER_057,USER_074,92
USER_057,USER_075,0
USER_057,USER_076,1
USER_057,USER_077,16
USER_057,USER_078,0
USER_057,USER_079,1
USER_057,USER_080,36
USER_057,USER_081,64
USER_057,USER_082,0
USER_057,USER_083,24
USER_057,USER_084,1
USER_057,USER_085,69
USER_057,USER_086,20
USER_057,USER_087,0
USER_057,USER_088,80
USER_057,USER_089,9
USER_057,USER_090,0
USER_057,USER_091,48
USER_057,USER_092,96
USER_057,USER_093,5
USER_057,USER_094,7
USER_057,USER_095,85
USER_057,USER_096,1
USER_057,USER_097,21
USER_057,USER_098,60
USER_057,USER_099,1
USER_057,USER_100,5
USER_058,USER_059,31
USER_058,USER_060,86
USER_058,USER_061,99
USER_058,USER_062,13
USER_058,USER_063,85
USER_058,USER_064,64
USER_058,USER_065,89
USER_058,USER_066,4
USER_058,USER_067,76
USER_058,USER_068,85
USER_058,USER_069,1
USER_058,USER_070,10
USER_058,USER_071,10
USER_058,USER_072,0
USER_058,USER_073,1
USER_058,USER_074,9
USER_058,USER_075,15
USER_058,USER_076,95
USER_058,USER_077,3
USER_058,USER_078,67
USER_058,USER_079,96
USER_058,USER_080,9
USER_058,USER_081,70
USER_058,USER_082,66
USER_058,USER_083,98
USER_058,USER_084,93
USER_058,USER_085,4
USER_058,USER_086,2
USER_058,USER_087,93
USER_058,USER_088,55
USER_058,USER_089,98
USER_058,USER_090,44
USER_058,USER_091,1
USER_058,USER_092,89
USER_058,USER_093,72
USER_058,USER_094,2
USER_058,USER_095,87
USER_058,USER_096,90
USER_058,USER_097,5
USER_058,USER_098,98
USER_058,USER_099,95
USER_058,USER_100,97
USER_059,USER_060,99
USER_059,USER_061,61
USER_059,USER_062,3
USER_059,USER_063,51
USER_059,USER_064,98
USER_059,USER_065,91
USER_059,USER_066,6
USER_059,USER_067,66
USER_059,USER_068,67
USER_059,USER_069,0
USER_059,USER_070,1
USER_059,USER_071,3
USER_059,USER_072,1
USER_059,USER_073,2
USER_059,USER_074,1
USER_059,USER_075,84
USER_059,USER_076,96
USER_059,USER_077,5
USER_059,USER_078,99
USER_059,USER_079,74
USER_059,USER_080,1
USER_059,USER_081,0
USER_059,USER_082,93
USER_059,USER_083,50
USER_059,USER_084,49
USER_059,USER_085,0
USER_059,USER_086,0
USER_059,USER_087,92
USER_059,USER_088,2
USER_059,USER_089,29
USER_059,USER_090,99
USER_059,USER_091,3
USER_059,USER_092,0
USER_059,USER_093,3
USER_059,USER_094,2
USER_059,USER_095,5
USER_059,USER_096,98
USER_059,USER_097,1
USER_059,USER_098,16
USER_059,USER_099,96
USER_059,USER_100,89
USER_060,USER_061,95
USER_060,USER_062,6
USER_060,USER_063,26
USER_060,USER_064,68
USER_060,USER_065,67
USER_060,USER_066,9
USER_060,USER_067,4
USER_060,USER_068,63
USER_060,USER_069,1
USER_060,USER_070,7
USER_060,USER_071,1
USER_060,USER_072,0
USER_060,USER_073,0
USER_060,USER_074,9
USER_060,USER_075,12
USER_060,USER_076,88
USER_060,USER_077,4
USER_060,USER_078,94
USER_060,USER_079,87
USER_060,USER_080,27
USER_060,USER_081,3
USER_060,USER_082,59
USER_060,USER_083,97
USER_060,USER_084,85
USER_060,USER_085,14
USER_060,USER_086,1
USER_060,USER_087,84
USER_060,USER_088,2
USER_060,USER_089,95
USER_060,USER_090,89
USER_060,USER_091,0
USER_060,USER_092,21
USER_060,USER_093,71
USER_060,USER_094,0
USER_060,USER_095,85
USER_060,USER_096,97
USER_060,USER_097,4
USER_060,USER_098,88
USER_060,USER_099,80
USER_060,USER_100,99
USER_061,USER_062,12
USER_061,USER_063,83
USER_061,USER_064,80
USER_061,USER_065,92
USER_061,USER_066,1
USER_061,USER_067,57
USER_061,USER_068,99
USER_061,USER_069,1
USER_061,USER_070,2
USER_061,USER_071,5
USER_061,USER_072,0
USER_061,USER_073,1
USER_061,USER_074,11
USER_061,USER_075,34
USER_061,USER_076,97
USER_061,USER_077,9
USER_061,USER_078,95
USER_061,USER_079,99
USER_061,USER_080,8
USER_061,USER_081,73
USER_061,USER_082,72
USER_061,USER_083,84
USER_061,USER_084,95
USER_061,USER_085,6
USER_061,USER_086,1
USER_061,USER_087,81
USER_061,USER_088,17
USER_061,USER_089,78
USER_061,USER_090,87
USER_061,USER_091,1
USER_061,USER_092,35
USER_061,USER_093,64
USER_061,USER_094,1
USER_061,USER_095,75
USER_061,USER_096,98
USER_061,USER_097,65
USER_061,USER_098,95
USER_061,USER_099,80
USER_061,USER_100,99
USER_062,USER_063,11
USER_062,USER_064,2
USER_062,USER_065,3
USER_062,USER_066,99
USER_062,USER_067,1
USER_062,USER_068,26
USER_062,USER_069,8
USER_062,USER_070,38
USER_062,USER_071,100
USER_062,USER_072,98
USER_062,USER_073,75
USER_062,USER_074,99
USER_062,USER_075,0
USER_062,USER_076,7
USER_062,USER_077,96
USER_062,USER_078,1
USER_062,USER_079,6
USER_062,USER_080,87
USER_062,USER_081,98
USER_062,USER_082,1
USER_062,USER_083,29
USER_062,USER_084,4
USER_062,USER_085,83
USER_062,USER_086,13
USER_062,USER_087,11
USER_062,USER_088,100
USER_062,USER_089,20
USER_062,USER_090,1
USER_062,USER_091,96
USER_062,USER_092,99
USER_062,USER_093,2
USER_062,USER_094,97
USER_062,USER_095,10
USER_062,USER_096,24
USER_062,USER_097,97
USER_062,USER_098,1
USER_062,USER_099,5
USER_062,USER_100,1
USER_063,USER_064,33
USER_063,USER_065,93
USER_063,USER_066,19
USER_063,USER_067,99
USER_063,USER_068,88
USER_063,USER_069,0
USER_063,USER_070,0
USER_063,USER_071,10
USER_063,USER_072,4
USER_063,USER_073,2
USER_063,USER_074,1
USER_063,USER_075,79
USER_063,USER_076,93
USER_063,USER_077,77
USER_063,USER_078,79
USER_063,USER_079,85
USER_063,USER_080,0
USER_063,USER_081,2
USER_063,USER_082,94
USER_063,USER_083,92
USER_063,USER_084,29
USER_063,USER_085,1
USER_063,USER_086,1
USER_063,USER_087,98
USER_063,USER_088,16
USER_063,USER_089,88
USER_063,USER_090,51
USER_063,USER_091,11
USER_063,USER_092,2
USER_063,USER_093,85
USER_063,USER_094,2
USER_063,USER_095,5
USER_063,USER_096,92
USER_063,USER_097,48
USER_063,USER_098,40
USER_063,USER_099,97
USER_063,USER_100,19
USER_064,USER_065,69
USER_064,USER_066,0
USER_064,USER_067,52
USER_064,USER_068,77
USER_064,USER_069,0
USER_064,USER_070,0
USER_064,USER_071,1
USER_064,USER_072,1
USER_064,USER_073,67
USER_064,USER_074,0
USER_064,USER_075,69
USER_064,USER_076,84
USER_064,USER_077,1
USER_064,USER_078,99
USER_064,USER_079,57
USER_064,USER_080,0
USER_064,USER_081,0
USER_064,USER_082,90
USER_064,USER_083,5
USER_064,USER_084,50
USER_064,USER_085,0
USER_064,USER_086,0
USER_064,USER_087,17
USER_064,USER_088,3
USER_064,USER_089,10
USER_064,USER_090,99
USER_064,USER_091,3
USER_064,USER_092,0
USER_064,USER_093,2
USER_064,USER_094,12
USER_064,USER_095,1
USER_064,USER_096,91
USER_064,USER_097,3
USER_064,USER_098,4
USER_064,USER_099,82
USER_064,USER_100,94
USER_065,USER_066,30
USER_065,USER_067,98
USER_065,USER_068,85
USER_065,USER_069,1
USER_065,USER_070,0
USER_065,USER_071,48
USER_065,USER_072,27
USER_065,USER_073,10
USER_065,USER_074,2
USER_065,USER_075,96
USER_065,USER_076,100
USER_065,USER_077,50
USER_065,USER_078,89
USER_065,USER_079,82
USER_065,USER_080,1
USER_065,USER_081,1
USER_065,USER_082,100
USER_065,USER_083,80
USER_065,USER_084,37
USER_065,USER_085,1
USER_065,USER_086,0
USER_065,USER_087,96
USER_065,USER_088,39
USER_065,USER_089,85
USER_065,USER_090,95
USER_065,USER_091,63
USER_065,USER_092,0
USER_065,USER_093,70
USER_065,USER_094,61
USER_065,USER_095,20
USER_065,USER_096,99
USER_065,USER_097,3
USER_065,USER_098,79
USER_065,USER_099,99
USER_065,USER_100,40
USER_066,USER_067,8
USER_066,USER_068,13
USER_066,USER_069,27
USER_066,USER_070,10
USER_066,USER_071,98
USER_066,USER_072,99
USER_066,USER_073,43
USER_066,USER_074,99
USER_066,USER_075,2
USER_066,USER_076,37
USER_066,USER_077,98
USER_066,USER_078,1
USER_066,USER_079,6
USER_066,USER_080,62
USER_066,USER_081,95
USER_066,USER_082,5
USER_066,USER_083,44
USER_066,USER_084,1
USER_066,USER_085,92
USER_066,USER_086,64
USER_066,USER_087,78
USER_066,USER_088,94
USER_066,USER_089,22
USER_066,USER_090,1
USER_066,USER_091,91
USER_066,USER_092,93
USER_066,USER_093,1
USER_066,USER_094,97
USER_066,USER_095,1
USER_066,USER_096,17
USER_066,USER_097,77
USER_066,USER_098,1
USER_066,USER_099,29
USER_066,USER_100,0
USER_067,USER_068,64
USER_067,USER_069,0
USER_067,USER_070,0
USER_067,USER_071,3
USER_067,USER_072,41
USER_067,USER_073,2
USER_067,USER_074,0
USER_067,USER_075,97
USER_067,USER_076,96
USER_067,USER_077,5
USER_067,USER_078,78
USER_067,USER_079,43
USER_067,USER_080,0
USER_067,USER_081,0
USER_067,USER_082,98
USER_067,USER_083,18
USER_067,USER_084,12
USER_067,USER_085,0
USER_067,USER_086,0
USER_067,USER_087,86
USER_067,USER_088,5
USER_067,USER_089,30
USER_067,USER_090,83
USER_067,USER_091,64
USER_067,USER_092,0
USER_067,USER_093,4
USER_067,USER_094,14
USER_067,USER_095,3
USER_067,USER_096,71
USER_067,USER_097,3
USER_067,USER_098,20
USER_067,USER_099,98
USER_067,USER_100,5
USER_068,USER_069,1
USER_068,USER_070,0
USER_068,USER_071,7
USER_068,USER_072,1
USER_068,USER_073,42
USER_068,USER_074,1
USER_068,USER_075,96
USER_068,USER_076,78
USER_068,USER_077,45
USER_068,USER_078,87
USER_068,USER_079,100
USER_068,USER_080,12
USER_068,USER_081,32
USER_068,USER_082,94
USER_068,USER_083,61
USER_068,USER_084,98
USER_068,USER_085,8
USER_068,USER_086,4
USER_068,USER_087,33
USER_068,USER_088,13
USER_068,USER_089,59
USER_068,USER_090,84
USER_068,USER_091,2
USER_068,USER_092,7
USER_068,USER_093,71
USER_068,USER_094,9
USER_068,USER_095,28
USER_068,USER_096,94
USER_068,USER_097,78
USER_068,USER_098,24
USER_068,USER_099,71
USER_068,USER_100,80
USER_069,USER_070,11
USER_069,USER_071,17
USER_069,USER_072,3
USER_069,USER_073,35
USER_069,USER_074,24
USER_069,USER_075,1
USER_069,USER_076,1
USER_069,USER_077,76
USER_069,USER_078,0
USER_069,USER_079,4
USER_069,USER_080,96
USER_069,USER_081,30
USER_069,USER_082,1
USER_069,USER_083,1
USER_069,USER_084,8
USER_069,USER_085,98
USER_069,USER_086,100
USER_069,USER_087,1
USER_069,USER_088,8
USER_069,USER_089,2
USER_069,USER_090,1
USER_069,USER_091,1
USER_069,USER_092,51
USER_069,USER_093,40
USER_069,USER_094,6
USER_069,USER_095,2
USER_069,USER_096,0
USER_069,USER_097,80
USER_069,USER_098,3
USER_069,USER_099,1
USER_069,USER_100,3
USER_070,USER_071,12
USER_070,USER_072,18
USER_070,USER_073,1
USER_070,USER_074,81
USER_070,USER_075,0
USER_070,USER_076,0
USER_070,USER_077,2
USER_070,USER_078,0
USER_070,USER_079,0
USER_070,USER_080,22
USER_070,USER_081,50
USER_070,USER_082,0
USER_070,USER_083,4
USER_070,USER_084,0
USER_070,USER_085,17
USER_070,USER_086,4
USER_070,USER_087,0
USER_070,USER_088,57
USER_070,USER_089,1
USER_070,USER_090,0
USER_070,USER_091,18
USER_070,USER_092,64
USER_070,USER_093,1
USER_070,USER_094,2
USER_070,USER_095,30
USER_070,USER_096,1
USER_070,USER_097,11
USER_070,USER_098,12
USER_070,USER_099,0
USER_070,USER_100,7
USER_071,USER_072,99
USER_071,USER_073,83
USER_071,USER_074,98
USER_071,USER_075,5
USER_071,USER_076,56
USER_071,USER_077,91
USER_071,USER_078,5
USER_071,USER_079,5
USER_071,USER_080,93
USER_071,USER_081,89
USER_071,USER_082,7
USER_071,USER_083,30
USER_071,USER_084,2
USER_071,USER_085,74
USER_071,USER_086,22
USER_071,USER_087,6
USER_071,USER_088,99
USER_071,USER_089,38
USER_071,USER_090,2
USER_071,USER_091,99
USER_071,USER_092,99
USER_071,USER_093,0
USER_071,USER_094,99
USER_071,USER_095,1
USER_071,USER_096,32
USER_071,USER_097,69
USER_071,USER_098,3
USER_071,USER_099,51
USER_071,USER_100,0
USER_072,USER_073,86
USER_072,USER_074,97
USER_072,USER_075,4
USER_072,USER_076,20
USER_072,USER_077,80
USER_072,USER_078,1
USER_072,USER_079,1
USER_072,USER_080,43
USER_072,USER_081,69
USER_072,USER_082,3
USER_072,USER_083,5
USER_072,USER_084,0
USER_072,USER_085,7
USER_072,USER_086,5
USER_072,USER_087,7
USER_072,USER_088,97
USER_072,USER_089,2
USER_072,USER_090,1
USER_072,USER_091,99
USER_072,USER_092,89
USER_072,USER_093,0
USER_072,USER_094,98
USER_072,USER_095,1
USER_072,USER_096,4
USER_072,USER_097,34
USER_072,USER_098,0
USER_072,USER_099,23
USER_072,USER_100,0
USER_073,USER_074,41
USER_073,USER_075,14
USER_073,USER_076,3
USER_073,USER_077,89
USER_073,USER_078,4
USER_073,USER_079,5
USER_073,USER_080,90
USER_073,USER_081,91
USER_073,USER_082,23
USER_073,USER_083,1
USER_073,USER_084,2
USER_073,USER_085,51
USER_073,USER_086,55
USER_073,USER_087,0
USER_073,USER_088,95
USER_073,USER_089,0
USER_073,USER_090,14
USER_073,USER_091,88
USER_073,USER_092,70
USER_073,USER_093,0
USER_073,USER_094,99
USER_073,USER_095,0
USER_073,USER_096,5
USER_073,USER_097,93
USER_073,USER_098,0
USER_073,USER_099,2
USER_073,USER_100,0
USER_074,USER_075,2
USER_074,USER_076,7
USER_074,USER_077,72
USER_074,USER_078,0
USER_074,USER_079,47
USER_074,USER_080,98
USER_074,USER_081,98
USER_074,USER_082,1
USER_074,USER_083,89
USER_074,USER_084,5
USER_074,USER_085,89
USER_074,USER_086,20
USER_074,USER_087,13
USER_074,USER_088,96
USER_074,USER_089,73
USER_074,USER_090,0
USER_074,USER_091,92
USER_074,USER_092,98
USER_074,USER_093,2
USER_074,USER_094,86
USER_074,USER_095,24
USER_074,USER_096,3
USER_074,USER_097,60
USER_074,USER_098,7
USER_074,USER_099,5
USER_074,USER_100,1
USER_075,USER_076,85
USER_075,USER_077,13
USER_075,USER_078,81
USER_075,USER_079,95
USER_075,USER_080,1
USER_075,USER_081,2
USER_075,USER_082,95
USER_075,USER_083,17
USER_075,USER_084,79
USER_075,USER_085,2
USER_075,USER_086,1
USER_075,USER_087,63
USER_075,USER_088,1
USER_075,USER_089,60
USER_075,USER_090,74
USER_075,USER_091,1
USER_075,USER_092,0
USER_075,USER_093,14
USER_075,USER_094,26
USER_075,USER_095,4
USER_075,USER_096,89
USER_075,USER_097,5
USER_075,USER_098,3
USER_075,USER_099,70
USER_075,USER_100,14
USER_076,USER_077,47
USER_076,USER_078,98
USER_076,USER_079,89
USER_076,USER_080,1
USER_076,USER_081,2
USER_076,USER_082,98
USER_076,USER_083,89
USER_076,USER_084,49
USER_076,USER_085,1
